1,1,1,1,1,1,1,1,1,1,3,1,3,93,1,8,20,98,2,4576,893,1701,1472,29232,18700,9074,19723,6838,102277,61879
1,1,1,1,1,1,1,1,5,1,5,29,2,131,7,46,22,26,211,177,1011,2011,6301,1468,50816,171,2178,50802,1400,5844
1,1,1,3,1,1,4,1,1,1,1,1,39,22,57,503,29,500,9,13,3900,14,16947,97222,1380,4456,6207,21134,182041,32417
1,1,1,1,1,1,6,1,1,11,1,1,20,2,199,104,54,148,2540,1,1795,3261,1652,3504,9627,10428,72382,18984,2634,946792
1,1,1,1,1,1,1,2,1,3,1,9,13,3,7,272,55,160,113,628,906,654,1527,1092,52,49240,4536,16619,47661,643038
1,1,1,1,1,1,1,2,1,1,1,3,41,3,76,76,29,41,560,699,2271,316,10698,15496,3494,94305,23283,1551,112614,23369
1,1,1,1,1,1,1,2,1,1,9,5,22,79,138,38,390,113,23,124,1400,105,41881,128,7215,384,98838,109332,303998,96106
1,1,1,1,1,1,1,1,11,1,4,3,146,16,2,663,345,193,87,280,177,1831,5675,6180,7449,130614,2548,12523,35598,74359
1,1,1,1,1,8,1,12,2,1,30,1,2,7,15,26,2,12,506,3139,161,21716,51064,18062,4322,15058,5327,112233,60630,40853
1,1,1,1,2,1,4,1,2,1,2,2,138,7,76,1669,58,953,28,640,6082,342,4183,4842,716,20549,6246,107799,21949,53443
1,1,1,1,1,2,1,1,9,1,3,128,1,4,16,534,249,785,32,139,1592,5973,3060,177,1,3936,4999,40484,11224,15493
1,1,1,1,1,1,3,1,7,1,17,4,3,60,26,43,614,1257,1872,227,1278,3153,687,684,75159,388,13251,44691,72183,146509
1,1,1,1,2,1,1,11,1,1,6,6,2,35,5,66,330,614,450,168,27,434,97,4406,475,1722,62108,160817,21856,85901
1,1,1,1,1,1,1,5,1,1,1,71,13,1,17,31,21,11,146,2397,1899,3076,102,2234,16272,29108,63053,3092,7818,876147
1,1,1,1,1,1,1,2,4,1,5,87,36,21,7,36,221,2,134,908,171,737,859,430,65003,3890,68183,141629,1088,18059
1,1,1,1,1,1,2,1,2,1,18,10,2,56,96,443,54,21,2,1851,7585,670,962,6373,56101,16203,4581,3169,3251,197291
1,1,1,1,1,1,1,3,1,3,4,9,14,56,7,77,131,993,5,401,462,539,589,276,34098,25402,7199,101796,10170,215452
1,1,1,1,1,1,1,1,1,4,2,3,4,27,1,9,263,213,13,1811,6,680,80385,22668,2297,7640,14125,431,52455,64885
1,1,1,1,1,1,1,2,5,1,15,19,1,33,25,39,201,95,136,612,207,3852,1458,2734,6199,12024,4395,174499,29424,79266
1,1,1,1,1,1,1,1,1,1,2,7,3,11,258,10,90,518,9,5089,2303,683,5466,1241,2008,28595,7069,147773,124853,96934
1,1,1,1,1,1,1,1,5,1,5,1,7,1,14,32,554,343,3565,181,1883,42,112,2607,10174,8316,102322,62550,101770,69419
1,1,1,1,2,1,1,1,4,1,3,13,2,26,37,149,125,332,3,8712,398,395,7608,1686,438,39363,1985,15072,23425,24522
1,1,1,1,1,1,1,5,1,5,8,8,92,37,52,143,83,21,333,4471,991,7,942,3323,84297,24935,1554,240510,50614,318929
1,1,1,1,1,1,1,2,4,2,1,1,10,2,17,115,49,110,4230,435,66,3312,293,69,187,1794,1010,387,6496,57007
1,1,1,1,1,1,4,1,1,1,2,25,43,1,113,178,9,379,38,1457,2254,6536,9965,392,5099,15909,614,2330,152135,24931
1,1,1,1,1,1,1,1,6,12,1,1,1,146,168,32,145,74,144,204,2658,1340,3857,918,63918,139,398,61331,23436,196724
1,1,1,1,1,2,1,1,1,1,7,1,5,232,36,409,1347,226,777,3134,327,85,305,5844,13644,2183,70945,1676,110867,33824
1,1,1,1,1,1,1,1,1,9,3,29,62,194,18,4,11,46,134,82,287,5006,456,3593,3997,77,7178,54109,240694,15670
1,1,1,1,1,1,1,1,12,17,3,5,1,4,56,40,148,129,1979,8,2355,2391,1621,7628,181,26106,32219,3635,21742,18114
1,1,1,1,1,1,2,2,4,6,10,4,5,65,9,1319,476,919,1036,813,3140,26,4883,3565,44198,30208,57643,40471,22914,522957
1,1,1,1,1,1,1,2,1,1,1,13,29,1,3,8,397,50,385,2106,323,851,71,1452,18496,28604,1936,2233,359331,225127
1,1,1,1,1,1,1,7,2,2,25,28,5,111,12,410,35,207,875,2178,2136,2265,3050,875,14625,16924,11811,81365,40453,2809
1,1,1,1,1,1,1,3,1,8,13,27,40,7,173,1,27,1424,89,2069,3223,854,1367,1744,7126,39891,3531,43210,3050,232418
1,1,1,1,1,1,1,1,11,2,1,2,4,5,18,220,20,22,938,122,2,263,2654,666,60077,7734,5969,3382,67416,18335
1,1,1,1,1,1,1,1,9,9,6,2,59,2,55,162,32,1214,159,2718,43,6149,3290,28378,2867,29120,137261,2446,43454,47414
1,1,1,1,1,1,1,2,1,1,2,4,1,32,4,47,202,41,126,224,484,2122,26428,8639,3485,4565,62209,5217,1008,81157
1,1,1,1,1,1,1,2,1,1,2,39,1,4,32,349,153,1063,33,1555,155,2732,2746,3702,3507,2765,183144,1862,53919,61437
1,1,1,1,1,1,1,1,2,1,5,7,3,41,29,40,51,1059,131,176,2120,1526,880,1435,3959,1174,1625,61303,1029,25547
1,1,1,2,1,1,1,1,1,6,2,5,2,14,7,47,181,20,566,188,4001,2418,91,424,11939,1908,42874,25423,18788,4085
1,1,1,1,1,2,1,1,1,2,3,3,20,5,10,376,1307,155,426,691,76,18545,1367,611,396,214,5117,2352,12593,47466
1,1,1,1,1,1,2,2,10,11,7,1,14,8,81,32,52,41,3207,108,966,8339,10230,2004,22951,2067,9254,528083,39519,884
1,1,1,1,1,1,2,1,1,1,22,4,1,11,17,9,23,369,703,312,1956,253,1977,2342,5004,1387,201261,33809,146301,26608
1,1,1,1,1,1,1,7,2,10,5,1,9,20,460,75,391,14,1816,326,3560,4733,18496,6758,8312,3140,52906,47790,57611,43313
1,1,1,1,1,1,1,1,5,20,3,1,30,9,41,250,464,411,59,21,10,1029,4483,3530,15121,3881,1918,35145,521,78073
1,1,1,1,1,1,1,1,1,6,1,6,3,60,705,33,172,1198,405,523,6463,33,543,4214,13228,38056,73807,26808,126336,172415
1,1,1,1,1,1,1,1,17,6,1,51,49,1,54,1,38,4499,575,91,72,185,145,2492,49461,2632,16208,33177,81673,28631
1,1,1,1,1,1,1,6,4,1,11,21,5,1,45,85,371,119,221,1452,1104,1841,7619,548,1395,7085,617,15173,3192,35400
1,1,1,1,1,1,1,1,1,35,3,10,11,22,432,254,621,326,801,29,27,2355,223,18645,5660,886,11644,283058,17593,100936
1,1,1,1,1,1,1,14,6,1,1,67,12,178,14,6,187,177,97,1086,3013,34007,420,3833,4230,22470,1991,628,2513,594
1,1,1,1,1,1,2,1,2,2,1,23,2,3,1,4,1,277,281,362,257,11,8940,89059,21006,8092,5168,6546,2539,260910
1,1,1,1,1,1,1,1,3,37,25,16,55,2,15,48,54,157,480,3,363,391,2685,2279,11609,4865,8177,5271,63450,894531
1,1,1,1,1,2,6,1,3,2,7,1,5,94,26,68,46,31,467,3105,376,2862,1643,8307,6517,10938,69484,251897,16225,24914
1,1,1,1,1,1,6,7,1,3,1,9,5,9,27,837,4,657,1389,4917,855,8730,29563,35169,445,9741,49706,1067,135298,654
1,1,1,1,1,1,1,1,1,8,26,37,37,10,231,364,6,709,2347,3365,34033,52,4156,260,1308,537,7749,40637,4490,10280
1,1,1,1,1,1,1,1,12,9,1,1,55,4,72,127,352,152,40,2398,479,755,1305,4798,14115,140071,16747,24335,217929,53099
1,1,1,1,2,1,1,2,1,3,16,3,1,40,18,28,121,477,929,77,2540,1956,335,6721,7574,66278,1323,27698,115940,11620
1,1,1,1,1,1,2,1,1,3,1,60,11,69,42,4,49,375,848,2,1320,557,27160,611,6859,56747,31732,118735,451741,24796
1,1,1,1,1,5,1,7,1,4,1,3,2,24,18,386,108,287,100,2710,11705,914,257,2645,4022,4462,386282,19351,236660,33791
1,1,1,1,1,2,1,1,1,1,14,2,12,135,1,19,815,4,1504,78,2572,310,22018,463,7555,18245,18502,23279,62691,15022
1,1,1,1,1,1,1,2,1,1,16,1,1,42,107,1342,101,53,58,245,653,459,537,293,195,4430,27800,27297,6825,119546
1,1,1,1,1,1,1,1,1,2,1,13,12,21,69,74,99,2287,189,157,6023,3174,8178,32699,3512,277,53376,63346,206189,42345
1,1,1,1,1,3,1,1,2,3,1,15,2,15,16,5,759,327,477,924,1830,1828,1176,1199,34145,872,44138,106782,314,1389090
1,1,1,1,1,1,1,1,3,1,8,6,16,166,20,474,71,34,8,5928,428,735,1484,2847,40536,19857,47456,172036,42613,104189
1,1,1,2,1,1,1,1,1,2,5,1,9,29,269,141,3,24,190,498,1036,1294,97,28693,1956,1327,27490,9979,25028,150606
1,1,1,1,1,1,1,5,1,5,2,4,69,5,167,156,150,132,1783,3174,1516,559,5015,40941,1590,2716,681,3184,35493,459977
1,1,1,1,1,1,2,2,2,1,14,4,2,28,434,45,345,32,221,16402,5491,651,21733,87,8133,66,9966,3529,34250,313372
1,1,1,1,1,1,1,2,1,10,5,1,2,57,14,68,55,54,830,1,2990,693,57,5013,3864,3807,123194,10369,1030,26550
1,1,1,1,1,1,1,1,1,1,7,9,4,6,34,361,56,129,777,4,38,382,2993,360,1263,3247,18937,452,102032,560864
1,1,1,1,1,1,1,1,1,26,21,1,7,429,37,242,223,220,242,65,23,123,1852,5755,27971,22036,47410,130,40264,504003
1,1,1,1,1,1,1,1,3,3,20,9,3,1,11,29,807,62,356,1975,907,1035,2894,635,672,5718,2341,6660,1457,749117
1,1,1,1,1,1,1,1,1,10,9,19,71,3,103,9,360,598,406,65,5365,244,11304,4337,1357,1366,64014,3598,11445,10793
1,1,1,1,1,1,4,1,2,1,1,3,6,107,177,334,152,1658,1070,1029,14874,1610,2404,1140,22614,18998,174280,3927,229710,247441
1,1,1,1,1,1,1,2,1,1,10,2,16,5,153,7,26,162,116,321,12666,761,2151,3563,1621,442,22744,330150,9378,28163
1,1,1,1,1,1,2,2,2,3,5,24,2,484,190,1,7,311,31,268,3448,699,1175,1029,3086,1935,3707,195014,3512,190378
1,1,1,1,1,2,1,2,1,2,3,6,2,11,40,28,164,2432,1093,951,99,2239,7614,1378,11874,11317,17974,251,77790,23188
1,1,1,1,1,1,1,1,1,1,1,1,14,22,465,164,68,278,1561,296,11,297,3495,843,173,40496,138666,114635,1052,76523
1,1,1,1,1,1,1,1,3,1,2,3,46,161,6,14,10,63,39,89,64,454,1515,4361,1495,81212,3451,27019,51333,124582
1,1,1,1,1,1,1,3,1,2,1,3,16,2,47,1,77,221,726,4259,135,930,26295,5880,8694,6122,798,21197,4764,38679
1,1,1,1,1,1,1,1,4,1,5,1,97,1,2,101,830,444,220,1,321,10004,88,411,14677,47466,3700,58160,122369,31675
1,1,1,5,1,1,13,1,1,2,10,5,3,23,1,212,220,1022,105,313,6035,4667,14128,13689,123792,39721,4649,87965,454791,29450
1,1,1,1,2,2,2,1,1,5,3,1,386,2,30,13,1393,91,738,307,217,2818,504,2673,1688,6975,14713,12321,47138,351670
1,1,1,1,1,1,1,2,2,2,3,14,15,29,164,704,59,72,234,1,1161,1539,178,42263,24,4929,13596,142632,4869,19926
1,1,1,1,1,1,1,4,1,2,13,18,15,3,103,51,118,349,177,3893,805,5493,1148,14584,17075,2977,16110,70967,15848,50803
1,1,1,1,1,3,1,1,1,1,21,4,6,10,228,135,10,1467,289,1311,21,6905,10323,26380,3050,36891,12721,34017,1599,248906
1,1,1,1,1,1,1,3,2,2,1,4,1,3,3,99,21,137,1162,2666,298,1227,2501,26119,6421,12427,31552,8824,12366,3207
1,1,1,1,1,3,2,3,1,3,1,6,8,147,13,4,39,412,1830,613,3910,917,9072,455,18,18327,8641,86492,54928,1786
1,1,1,1,1,1,1,2,4,3,1,1,2,1,74,64,63,677,5,4523,397,6045,2573,2733,15058,6754,8566,60319,1512,20868
1,1,1,1,1,1,1,1,2,3,49,7,1,1,72,62,6,751,159,2096,4416,9996,6244,7885,17,66736,9601,150313,254,13632
1,1,1,1,1,1,1,4,2,3,1,2,6,172,6,15,162,36,221,9,230,38784,532,6481,72740,4061,117265,62853,662,149996
1,1,1,2,3,1,1,1,1,16,2,2,1,1,3,3,45,51,57,338,873,5963,6598,16087,10104,348,290585,31615,54512,41342
1,1,1,1,2,1,1,1,3,4,5,50,9,22,18,11,501,782,176,120,2256,185,113,930,4180,575,5873,9320,41808,3870
1,1,1,1,1,1,1,2,1,1,6,24,7,11,48,25,17,932,127,3072,173,977,504,1223,1661,2586,30789,681,12707,406115
1,1,1,1,1,1,1,12,1,4,1,1,6,17,10,97,224,12,1245,367,282,4378,4650,3921,12921,612,36863,7838,21124,289352
1,1,1,1,1,1,1,1,1,6,3,84,3,3,169,210,534,522,11,7,4321,2198,336,4711,489,8282,30894,106,27037,269749
1,1,1,1,1,2,1,1,1,5,19,40,91,2,424,5,31,606,33,248,5359,4768,7848,108363,1910,105305,1044,11473,231245,52007
1,1,1,1,1,1,1,1,2,1,1,9,8,59,120,473,351,330,33,1743,202,6018,1977,1851,4528,20083,23006,16048,14997,31226
1,1,1,1,1,1,26,3,1,3,1,4,39,6,274,39,864,383,1719,170,1405,238,4706,6994,17440,109,14734,25677,79959,32771
1,1,1,1,1,1,1,1,2,2,1,1,532,3,2,6,224,44,181,41,618,2687,10403,9057,280,28678,26509,3139,1502,831
1,1,1,1,1,1,1,1,1,125,34,1,1,29,9,76,172,839,482,297,3350,15003,9608,6697,46395,20702,1838,145205,13474,43705
1,1,1,1,1,1,1,1,5,1,1,25,18,80,157,219,77,1201,1628,4160,2418,854,1035,1113,10903,50,20751,7288,3961,33808
